id,setup,mode,group,axis,step,irrep,in_fraction,out_fraction
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,41,0.13528008774432893,0.1125935724414787
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,32,0.20596909821668516,0.16937414878535917
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,311,0.2924998034746015,0.24791305407364667
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,221,0.22016703445705052,0.16421253834900326
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,2111,0.13270955349627708,0.10954865317106219
cent_a02c1a588b19,D,centralized,aggregation,centralised,25000.0,11111,0.008358409569217183,0.005917883545443543
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,5,0.004143997781446644,0.15068110590856784
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,41,0.13654874703423386,0.11759247308654254
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,32,0.20436751076680257,0.18242012148731393
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,311,0.3022494802896004,0.2562808068880673
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,221,0.21774852680020035,0.17299596908411208
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,2111,0.12673149634950576,0.11363086391597307
cent_a02c1a588b19,D,centralized,aggregation,centralised,30000.0,11111,0.00821024097821043,0.006398659629423182
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,5,0.0041369486621922165,0.14154049492175427
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,41,0.13467825756872454,0.1182184144181806
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,32,0.20282749488716123,0.1838148487402278
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,311,0.3001850356333425,0.2591913434167198
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,221,0.22238588402024143,0.17471939029135794
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,2111,0.12719568855942054,0.11608609645296405
cent_a02c1a588b19,D,centralized,aggregation,centralised,35000.0,11111,0.008590690668917565,0.0064294117587956
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,5,0.004400320153768779,0.1404500301086085
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,41,0.1334081136297789,0.11934830949792954
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,32,0.20400341968409952,0.18296546872396788
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,311,0.30040154480981096,0.2590267060112622
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,221,0.2220670963066824,0.1752348881985817
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,2111,0.12724978881250815,0.11651533821629911
cent_a02c1a588b19,D,centralized,aggregation,centralised,45000.0,11111,0.008469716603351296,0.006459259243351067
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,5,0.004229024231577376,0.163274159514694
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,41,0.13214145997440208,0.11472510992684283
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,32,0.20440528839157387,0.1775225478897892
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,311,0.3012921126644342,0.25573317543958235
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,221,0.2229424570459066,0.16906255410047052
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,2111,0.12625823607988457,0.11323160907379481
cent_a02c1a588b19,D,centralized,aggregation,centralised,55000.0,11111,0.008731421612221362,0.006450844054826293
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,5,0.00419325838385567,0.1434419791245991
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,41,0.13200307847906076,0.11800697080310828
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,32,0.20402548908790752,0.18163937034232921
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,311,0.301525156105421,0.2624165763184225
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,221,0.22233535398920995,0.17260729352146917
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,2111,0.1268340448543229,0.11535601333601364
cent_a02c1a588b19,D,centralized,aggregation,centralised,65000.0,11111,0.009083619100222226,0.006531796554058089
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,5,0.004197835134300407,0.18425141555792685
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,41,0.1316607689229546,0.11228749539843864
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,32,0.20410087236776506,0.17262205559643082
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,311,0.3017720586308502,0.25068861089054195
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,221,0.2219615133854801,0.16429297603468412
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,2111,0.12715976018682565,0.1096782868156675
cent_a02c1a588b19,D,centralized,aggregation,centralised,70000.0,11111,0.009147191371823973,0.006179159706310121
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,5,0.004352894734391328,0.13609366393891714
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,41,0.13222805394579093,0.11920467143052099
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,32,0.20312964437309883,0.182177907468608
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,311,0.30255181841962075,0.26667494736365044
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,221,0.22158517618679113,0.17412377214058683
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,2111,0.12725813938907918,0.11528527820019097
cent_a02c1a588b19,D,centralized,aggregation,centralised,80000.0,11111,0.00889427295122784,0.006439759457525644
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,5,0.004265606111373638,0.17483168446872632
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,41,0.13211402786672216,0.11352629135241121
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,32,0.20276739245141742,0.17429286180695414
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,311,0.302914502118823,0.2550014136651649
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,221,0.22296275579640076,0.16585856977329452
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,2111,0.1260414692271991,0.1104871719781898
cent_a02c1a588b19,D,centralized,aggregation,centralised,85000.0,11111,0.008934246428063935,0.006002006955259137
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,5,0.004347251141917336,0.12937816721856923
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,41,0.13217438507447743,0.11951780342690861
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,32,0.2032116094436744,0.1838876720273668
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,311,0.3046690886153485,0.2688757914503513
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,221,0.22183278749358834,0.1752398527922098
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,2111,0.12550298271692206,0.11644020765481748
cent_a02c1a588b19,D,centralized,aggregation,centralised,100000.0,11111,0.008261895514071891,0.006660505429776764
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,5,0.004359607004108636,0.16796912903547778
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,41,0.13177662288328945,0.11430588965752954
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,32,0.2033615113012788,0.17548544278568343
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,311,0.3044789231358181,0.2570742693605563
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,221,0.22175159739768746,0.16741228567847155
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,2111,0.126006967946424,0.11135009364952192
cent_a02c1a588b19,D,centralized,aggregation,centralised,105000.0,11111,0.00826477033139356,0.0064028898327595195
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,5,0.0042786090643986705,0.14608399341483128
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,41,0.13171025967732436,0.11751736520508602
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,32,0.20276789074810742,0.1795932123889804
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,311,0.3057885277657423,0.2642259221555132
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,221,0.22208408490502443,0.1716625200565541
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,2111,0.12498149942157118,0.11430755756629832
cent_a02c1a588b19,D,centralized,aggregation,centralised,125000.0,11111,0.0083891284178317,0.006609429212736642
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,5,0.004376675918176277,0.14709510722023747
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,41,0.13156541770359667,0.11720442075600296
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,32,0.20322628394052825,0.1791032485760928
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,311,0.30559656185778,0.2641835750649269
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,221,0.22182011733166776,0.17111733900054826
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,2111,0.12492534917813897,0.11492729964724088
cent_a02c1a588b19,D,centralized,aggregation,centralised,145000.0,11111,0.008489594070112108,0.006369009734950675
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,5,0.00438699368247556,0.15641607295601
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,41,0.1314844242338881,0.1157680008316547
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,32,0.20345473443475473,0.1773409992179055
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,311,0.30529535982368716,0.26098113541261503
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,221,0.22196180159963588,0.16939640404772946
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,2111,0.12491198027177529,0.11377556644120575
cent_a02c1a588b19,D,centralized,aggregation,centralised,150000.0,11111,0.008504705953783269,0.006321821092879558
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,5,0.004170225355511674,0.14955587745112
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,41,0.13109766306073817,0.11669658453929745
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,32,0.20327475518680924,0.17843461751359427
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,311,0.306240002224888,0.26236252402753174
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,221,0.2219584150597544,0.17208637848330596
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,2111,0.1246533073843099,0.11464751581890217
cent_a02c1a588b19,D,centralized,aggregation,centralised,185000.0,11111,0.008605631727988608,0.0062165021662484105
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,5,0.004222927759218331,0.11852128950235892
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,41,0.13158410835840034,0.12120059544486622
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,32,0.20246284486143434,0.18488292984829438
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,311,0.305478817049307,0.2711908259124264
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,221,0.2233892859290419,0.178548899319517
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,2111,0.1244935043901266,0.11938050578894122
cent_a02c1a588b19,D,centralized,aggregation,centralised,225000.0,11111,0.00836851165247144,0.0062749541835958895
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,5,0.004583908323984553,0.1724884436767619
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,41,0.13068986082261835,0.11388133466056917
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,32,0.2017049808566113,0.1736155039080287
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,311,0.306842023333942,0.25493820792750826
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,221,0.22424402606787933,0.16692120515903153
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,2111,0.12399996397068437,0.11288109229024365
cent_a02c1a588b19,D,centralized,aggregation,centralised,275000.0,11111,0.007935236624280135,0.0052742123778568165
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,5,0.004744748520851831,0.17169314582370643
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,41,0.13000136304416418,0.11334411908747452
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,32,0.2016783851280393,0.17369788679931997
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,311,0.30676705437131857,0.25531763501301946
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,221,0.2251637163191388,0.16712371794984296
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,2111,0.12334832269194948,0.11347433987057379
cent_a02c1a588b19,D,centralized,aggregation,centralised,335000.0,11111,0.008296409924537784,0.005349155456062879
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,5,0.004868029732840399,0.1869121203423093
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,41,0.13034765996467337,0.11082769884917891
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,32,0.20292887966218628,0.17128393857972551
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,311,0.3064480196157277,0.2511388496462386
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,221,0.22359076333699018,0.16278753580703767
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,2111,0.12335518380129112,0.11184535460003472
cent_a02c1a588b19,D,centralized,aggregation,centralised,410000.0,11111,0.008461463886290935,0.005204502175475283
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,5,0.0048603994183938045,0.176577886311105
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,41,0.13064768423504494,0.11205843916839216
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,32,0.20268878681922,0.1734065108566333
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,311,0.3068337400858885,0.254268366818026
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,221,0.2232126609637412,0.16517606744392208
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,2111,0.12351429122734821,0.113110953037154
cent_a02c1a588b19,D,centralized,aggregation,centralised,500000.0,11111,0.008242437250363372,0.005401776364767434
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,5,0.004102559577838434,0.0016893524122889025
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,41,0.1393826005421221,0.13904974543956988
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,32,0.2116483894073898,0.21003545301623067
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,311,0.29344711281987146,0.2985574925104918
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,221,0.20109220757188664,0.20237161198621167
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,2111,0.13389194042704403,0.13160206749095243
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,500.0,11111,0.01643518965384753,0.016694277144254605
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,5,0.004015971068708517,0.0019043133825480548
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,41,0.14411316652715123,0.14474968765742058
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,32,0.21148366516326278,0.2099724125940592
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,311,0.2888419892957353,0.294834103536016
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,221,0.19794052838441129,0.19760657517884575
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,2111,0.13582051901337666,0.13342112457262562
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1000.0,11111,0.017784160547354256,0.017511783078484777
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,5,0.004063992062521333,0.002123748741702586
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,41,0.14807414880698724,0.14920643080000054
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,32,0.21182293333798738,0.20978029471316317
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,311,0.2851134866022308,0.2920195700882787
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,221,0.19524740836747242,0.19413258078890278
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,2111,0.1387524771889169,0.1360371610129845
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,1500.0,11111,0.01692555363388397,0.016700213854967696
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,5,0.00419779440903007,0.0022542805452162172
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,41,0.15049128731330774,0.1516562052207903
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,32,0.21318322045613128,0.20900256934584463
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,311,0.28218866718361707,0.28943333819867567
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,221,0.19245996057444814,0.19239063445551977
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,2111,0.141309499397598,0.13906876393074122
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2000.0,11111,0.016169570665867713,0.016194208303212203
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,5,0.004231368196311284,0.002319746168690666
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,41,0.15139191249908132,0.15306667124632825
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,32,0.21325253691800358,0.2076808166254246
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,311,0.2801723168415875,0.28636638662633096
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,221,0.19078622796216563,0.19082264764846735
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,2111,0.14285378738606883,0.14191019793251286
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,2500.0,11111,0.01731185019678184,0.017833533752245313
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,5,0.004150403703481103,0.0023810322964509818
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,41,0.1513645341258066,0.15357992463848702
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,32,0.21252914406603432,0.20594339010649584
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,311,0.27850413055617745,0.2827813330194559
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,221,0.18996228193183823,0.18955006743700942
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,2111,0.143858995325069,0.14355787490881367
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3000.0,11111,0.019630510291593323,0.022206377593287176
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,5,0.004014516356919412,0.0024550154600338097
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,41,0.15179542104777602,0.15423464253440328
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,32,0.21149361809317277,0.20502127587789432
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,311,0.2776365051860271,0.2795044989863524
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,221,0.18980073240087847,0.18911337237395195
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,2111,0.1450080597924319,0.14469425184443085
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,3500.0,11111,0.02025114712279434,0.024976942922933443
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,5,0.0038408585458795173,0.002551933706624214
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,41,0.15241120080282777,0.15537764169900545
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,32,0.2106022427630874,0.20481520402728154
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,311,0.276759722429928,0.2768228760804434
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,221,0.19010507721042705,0.1891440892569977
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,2111,0.14660042320945119,0.14606553991534568
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,4000.0,11111,0.01968047503839908,0.025222715314302025
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,5,0.003439209048361956,0.0028184497301115717
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,41,0.15362422589944433,0.15811657110571392
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,32,0.20988668438122465,0.20543205652024457
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,311,0.27453017235194926,0.27109332991117485
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,221,0.19056615143925143,0.18889509390627626
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,2111,0.14994657112409604,0.15059653223127034
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,5000.0,11111,0.01800698575567237,0.02304796659520845
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,5,0.0032401249256426338,0.003196414555556515
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,41,0.15504340266825187,0.15920499076601022
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,32,0.21071618248488505,0.20798287393845474
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,311,0.2726300697079464,0.2661346467301837
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,221,0.18899022016005879,0.18785395040604436
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,2111,0.15324109221323362,0.15563840944446541
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6000.0,11111,0.016138907839981634,0.019988714159285027
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,5,0.003209337656603992,0.0033985845070467957
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,41,0.1560240290077087,0.15885378768038896
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,32,0.21190486433998848,0.2100875748411081
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,311,0.27158805768089167,0.264338491582366
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,221,0.18745077501919585,0.1872775372145434
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,2111,0.15464966846901101,0.15764657087486497
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,6500.0,11111,0.015173267826600322,0.01839745329968177
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,5,0.003216242835829398,0.003596954279296968
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,41,0.1571033531774153,0.15844686856745535
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,32,0.21350904566025522,0.21243859213655553
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,311,0.27018596667207023,0.2627002568794547
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,221,0.18586892563422233,0.18660225648139536
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,2111,0.15589921262644438,0.1593715550087094
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,7000.0,11111,0.014217253393763141,0.01684351664713272
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,5,0.0032134574333618146,0.003935467232995116
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,41,0.15958588082827496,0.15875815293269055
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,32,0.21651978483546003,0.21636801221886773
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,311,0.26618205400496797,0.25959484415041506
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,221,0.183957282095504,0.18594724991800934
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,2111,0.15825514122491094,0.1615304276016116
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8000.0,11111,0.012286399577520295,0.013865845945410599
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,5,0.0031672147349603393,0.004035518961236855
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,41,0.16101763889703333,0.15948681768199305
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,32,0.2178603163070255,0.21787005781229624
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,311,0.26356688593926625,0.25824064109961237
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,221,0.18364556708458296,0.18600418768545995
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,2111,0.15943776889426958,0.16193358942845934
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,8500.0,11111,0.01130460814286202,0.012429187330942162
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,5,0.0029985213344567306,0.0040938424235761805
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,41,0.1647859311577044,0.1616229135917745
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,32,0.21986418893206336,0.2200304711750611
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,311,0.25792113786794707,0.25557106688210135
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,221,0.18345537305893977,0.18625168857551125
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,2111,0.16163986226652038,0.16272351611735736
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,9500.0,11111,0.00933498538236827,0.009706501234618265
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,5,0.0027469013242664383,0.0041059050209995085
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,41,0.16988234062033755,0.16570839746202343
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,32,0.22042503570330935,0.22080522212454892
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,311,0.25283647213517846,0.2522914135339081
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,221,0.18327441651908183,0.18659199521801406
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,2111,0.1633522951479658,0.16322931497319731
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,10500.0,11111,0.007482538549860627,0.0072677516673086435
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,5,0.0020887930917615535,0.004302169579974161
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,41,0.17812896527477726,0.17190237753626617
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,32,0.22182631752496682,0.22188614419961536
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,311,0.24674317543524182,0.24948832710028956
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,221,0.1839130943606767,0.1875991032486999
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,2111,0.16313890412927615,0.16127489952867782
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,13000.0,11111,0.004160750183299708,0.0035469788064770324
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,15500.0,5,0.0021300186114640075,0.004606372257841713
cent_a1ce4e98eb2b,D,centralized,d_internals,centralised,15500.0,41,0.17059753989835408,0.16474426051912794
