id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,lambda,loss_tr,acc_tr,loss_te,acc_te
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.0,4.787466526031494,0.8101851940155029,4.787499904632568,0.7461583614349365
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.1,4.769960880279541,48.49536895751953,4.787814140319824,0.5614657402038574
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.2,4.640423774719238,100.0,4.790119647979736,0.31767141819000244
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.30000000000000004,4.289133071899414,100.0,4.797072887420654,0.2216312140226364
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.4,3.6133077144622803,100.0,4.813671588897705,0.19208037853240967
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.5,2.540642023086548,100.0,4.850273609161377,0.16252954304218292
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.6000000000000001,1.1700279712677002,100.0,4.9278106689453125,0.15514184534549713
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.7000000000000001,0.20588836073875427,100.0,5.086806774139404,0.14775413274765015
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.8,0.011759470216929913,100.0,5.401857376098633,0.15514184534549713
cent_0113e534959b,D,centralized,aggregation,cent_reduced,s5,groknet,adamw,ce,0.06,1000,256,1.0,0.001,42,,,,,,,,,,500000,85.0,1000,inf,inf,False,100.0,0.15514184487983584,500000.0,centralised,init_to_end,0.0,500000.0,0.9,0.0002918942482210696,100.0,5.991852760314941,0.15514184534549713
