id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,step,twin_step,tw_step_gap,twin_id,tw_rel_dist,tw_cos,tw_first_rel_dist,tw_pred_agree_te,tw_twin_acc_te,tw_fed_acc_te,tw_cka_te,tw_pred_agree_grid,tw_clock_key_jaccard,tw_clock_energy_cos,tw_irrep_same_dominant,tw_irrep_frac_cos
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,20000.0,20000,0.0,cent_addition_c308964b9811,0.22601726651191711,0.9746285080909729,0.22711805999279022,1.0,100.0,100.0,0.961602840750798,1.0,0.926829268292683,0.9957575443150809,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,25000.0,25000,0.0,cent_addition_c308964b9811,0.30593743920326233,0.9536224007606506,0.3072373569011688,1.0,100.0,100.0,0.946122974189831,1.0,0.9318181818181818,0.9992841962101551,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,30000.0,30000,0.0,cent_addition_c308964b9811,0.3650355041027069,0.9339622855186462,0.3641372621059418,1.0,100.0,100.0,0.9310107406491879,1.0,0.9545454545454546,0.9996981959320346,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,35000.0,35000,0.0,cent_addition_c308964b9811,0.40846312046051025,0.9173669219017029,0.405335396528244,1.0,100.0,100.0,0.9210251193684934,1.0,0.9111111111111111,0.9998572417265364,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,40000.0,40000,0.0,cent_addition_c308964b9811,0.4400619566440582,0.9042213559150696,0.43485862016677856,1.0,100.0,100.0,0.9149290195364751,1.0,0.9130434782608695,0.9999252374482165,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,45000.0,45000,0.0,cent_addition_c308964b9811,0.46335986256599426,0.8940002918243408,0.4561273753643036,1.0,100.0,100.0,0.9108751951890115,1.0,0.9130434782608695,0.9999562637174928,,
fede_addition_a94f7209dfb0,A,federated,partitions,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,10000,10000,95.0,3800.0,13800.0,13800.0,True,100.0,100.0,50000.0,partition,50000.0,50000,0.0,cent_addition_c308964b9811,0.4808790683746338,0.8860360383987427,0.47172650694847107,1.0,100.0,100.0,0.9072558256480784,1.0,0.9130434782608695,0.9999716252795008,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,5000.0,5000,0.0,cent_addition_c308964b9811,0.004578974097967148,0.999989926815033,0.004361981526017189,0.9901320934295654,0.1669955998659134,0.1669955998659134,0.9999681736986378,0.9930917620658875,1.0,0.9999963569828637,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,10000.0,10000,0.0,cent_addition_c308964b9811,0.010687352158129215,0.9999430775642395,0.010609028860926628,0.9779869318008423,17.200546264648438,16.82101058959961,0.9998029234518107,0.9845892190933228,1.0,0.9999893184185258,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,15000.0,15000,0.0,cent_addition_c308964b9811,0.019422944635152817,0.9998115301132202,0.01933741755783558,1.0,99.95445251464844,99.95445251464844,0.9995267369329099,1.0,1.0,0.9999316773208018,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,20000.0,20000,0.0,cent_addition_c308964b9811,0.035596560686826706,0.9993667006492615,0.03538791462779045,1.0,100.0,100.0,0.9990287532948667,1.0,1.0,0.9999662270693283,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,25000.0,25000,0.0,cent_addition_c308964b9811,0.07961300760507584,0.9968328475952148,0.07965812087059021,1.0,100.0,100.0,0.996633681869737,1.0,1.0,0.9999862841424634,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,30000.0,30000,0.0,cent_addition_c308964b9811,0.11463487893342972,0.9934375882148743,0.11442659050226212,1.0,100.0,100.0,0.993896978372383,1.0,1.0,0.999989125656197,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,35000.0,35000,0.0,cent_addition_c308964b9811,0.14074867963790894,0.9901101589202881,0.13971804082393646,1.0,100.0,100.0,0.9907422941563466,1.0,1.0,0.9999917901292049,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,40000.0,40000,0.0,cent_addition_c308964b9811,0.16407132148742676,0.9865630865097046,0.16185107827186584,1.0,100.0,100.0,0.987203816607298,1.0,0.9555555555555556,0.9999944940677912,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,45000.0,45000,0.0,cent_addition_c308964b9811,0.1834656000137329,0.9832006096839905,0.18007676303386688,1.0,100.0,100.0,0.9840584963382076,1.0,1.0,0.9999959484390962,,
fede_addition_a9812533617e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3900.0,13400.0,13400.0,True,100.0,100.0,50000.0,K,50000.0,50000,0.0,cent_addition_c308964b9811,0.19866405427455902,0.9803043007850647,0.19406260550022125,1.0,100.0,100.0,0.9817604926489559,1.0,0.9555555555555556,0.9999971068437948,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,5000.0,5000,0.0,cent_addition_df5bf7892708,0.14665859937667847,0.9905380010604858,0.1318410485982895,0.759222686290741,0.3036283552646637,0.3036283552646637,0.9835537607037,0.831119179725647,0.975,0.997698046828938,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,10000.0,10000,0.0,cent_addition_df5bf7892708,0.32107895612716675,0.9514158368110657,0.3043322265148163,0.4987095892429352,33.50539016723633,16.775466918945312,0.882375612886129,0.6490594148635864,0.8285714285714286,0.9807922302314029,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,15000.0,15000,0.0,cent_addition_df5bf7892708,0.5101366639137268,0.8758575320243835,0.506898045539856,0.991042971611023,100.0,99.10429382324219,0.7631659211116854,0.9937294125556946,0.8611111111111112,0.9361482613851078,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,20000.0,20000,0.0,cent_addition_df5bf7892708,0.6144323945045471,0.8210075497627258,0.6239151358604431,1.0,100.0,100.0,0.7497088543234962,1.0,0.8333333333333334,0.9551098666731741,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,25000.0,25000,0.0,cent_addition_df5bf7892708,0.6727234125137329,0.7858490943908691,0.69039386510849,1.0,100.0,100.0,0.754227717377736,1.0,0.7872340425531915,0.985716751199299,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,30000.0,30000,0.0,cent_addition_df5bf7892708,0.7048800587654114,0.7636264562606812,0.7274408936500549,1.0,100.0,100.0,0.7515670323284565,1.0,0.8695652173913043,0.9980860536188279,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,35000.0,35000,0.0,cent_addition_df5bf7892708,0.7277801036834717,0.7468321323394775,0.7526469826698303,1.0,100.0,100.0,0.7448107821021105,1.0,0.9111111111111111,0.9992986859761677,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,40000.0,40000,0.0,cent_addition_df5bf7892708,0.7455073595046997,0.7334290742874146,0.7710669040679932,1.0,100.0,100.0,0.740155105801979,1.0,0.9333333333333333,0.9996272817922572,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,45000.0,45000,0.0,cent_addition_df5bf7892708,0.7594338059425354,0.7227248549461365,0.7848621606826782,1.0,100.0,100.0,0.7377712684025207,1.0,0.9333333333333333,0.9997878254721593,,
fede_addition_b07013ad9423,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,10000,10000,95.0,3600.0,14100.0,14100.0,True,100.0,100.0,50000.0,dirichlet,50000.0,50000,0.0,cent_addition_df5bf7892708,0.7707369327545166,0.7139871120452881,0.7956892251968384,1.0,100.0,100.0,0.7365896180115965,1.0,0.9130434782608695,0.9998725701317901,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,5000.0,5000,0.0,cent_addition_c308964b9811,0.0785120278596878,0.9972547292709351,0.07205842435359955,0.8694397807121277,0.1669955998659134,0.21253985166549683,0.9944941664209126,0.908279299736023,0.925,0.9990365787261613,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,10000.0,10000,0.0,cent_addition_c308964b9811,0.18209335207939148,0.9838442206382751,0.1728322058916092,0.6657052040100098,17.200546264648438,9.989373207092285,0.9544252722421976,0.7659687995910645,0.9354838709677419,0.9884444217831811,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,15000.0,15000,0.0,cent_addition_c308964b9811,0.302823930978775,0.9548544883728027,0.2998610734939575,0.9823895692825317,99.95445251464844,98.2237777709961,0.8955618676939294,0.9876713752746582,0.90625,0.975657490235351,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,20000.0,20000,0.0,cent_addition_c308964b9811,0.41736695170402527,0.9145543575286865,0.421595960855484,1.0,100.0,100.0,0.8738256610940806,1.0,0.8571428571428571,0.9769698500485476,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,25000.0,25000,0.0,cent_addition_c308964b9811,0.5158615112304688,0.870288610458374,0.5260242223739624,1.0,100.0,100.0,0.8587786841570946,1.0,0.8888888888888888,0.9975280136962722,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,30000.0,30000,0.0,cent_addition_c308964b9811,0.572533905506134,0.8403077721595764,0.5840320587158203,1.0,100.0,100.0,0.8423885251250162,1.0,0.9111111111111111,0.9991870442830707,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,35000.0,35000,0.0,cent_addition_c308964b9811,0.6083391904830933,0.8195832371711731,0.6199070811271667,1.0,100.0,100.0,0.8314463247251516,1.0,0.8695652173913043,0.9996152794047263,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,40000.0,40000,0.0,cent_addition_c308964b9811,0.6328450441360474,0.8045975565910339,0.6437788605690002,1.0,100.0,100.0,0.8255260724939486,1.0,0.851063829787234,0.9998235365452229,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,45000.0,45000,0.0,cent_addition_c308964b9811,0.6498957276344299,0.793752908706665,0.6597277522087097,1.0,100.0,100.0,0.8229236866321038,1.0,0.9130434782608695,0.9999171379141764,,
fede_addition_b99df12b38af,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,10,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,10000,10000,95.0,3800.0,14400.0,14400.0,True,100.0,100.0,50000.0,dirichlet,50000.0,50000,0.0,cent_addition_c308964b9811,0.6621526479721069,0.785741925239563,0.6708200573921204,1.0,100.0,100.0,0.8214680719118919,1.0,0.9130434782608695,0.9999572447138968,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,5000.026576895823,5000,5.315350911570927e-06,cent_addition_c308964b9811,0.5690191388130188,0.8704305291175842,0.5639664530754089,0.2389555126428604,0.1669955998659134,11.90223217010498,0.6477663584938906,0.4667871296405792,0.7,0.8784253244589478,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,10000.024805102768,10000,2.480504123920896e-06,cent_addition_c308964b9811,0.8620812892913818,0.6772245168685913,0.8461490273475647,0.17200545966625214,17.200546264648438,100.0,0.3375556927061268,0.42034223675727844,0.7,0.7737637487975615,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,14999.996456413888,15000,2.3623912993196652e-07,cent_addition_c308964b9811,0.7343828082084656,0.7600032091140747,0.7281553745269775,0.9995445609092712,99.95445251464844,100.0,0.6668081802360233,0.9996811747550964,0.6304347826086957,0.8367416607335392,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,20000.031892274965,20000,1.5946112054498199e-06,cent_addition_c308964b9811,0.583121657371521,0.8453450202941895,0.5847383141517639,1.0,100.0,100.0,0.8354505617947414,1.0,0.8666666666666667,0.971148345858518,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,25000.06732813603,25000,2.69311818824144e-06,cent_addition_c308964b9811,0.5566827058792114,0.858823299407959,0.5588701367378235,1.0,100.0,100.0,0.8679628560997458,1.0,0.8913043478260869,0.9966984345147272,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,30000.026576895805,30000,8.858957420277783e-07,cent_addition_c308964b9811,0.5637242197990417,0.8547062873840332,0.5637190937995911,1.0,100.0,100.0,0.8751337138322595,1.0,0.8913043478260869,0.9993835578545669,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,34999.98405386253,35000,4.5560413533142715e-07,cent_addition_c308964b9811,0.5758341550827026,0.8473915457725525,0.572594404220581,1.0,100.0,100.0,0.8761960200137008,1.0,0.8913043478260869,0.9998009278910471,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,40000.05846917076,40000,1.4617271324179583e-06,cent_addition_c308964b9811,0.5869528651237488,0.8404305577278137,0.5808143615722656,1.0,100.0,100.0,0.8762006183917381,1.0,0.9130434782608695,0.9999160111633424,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,44999.97873848337,45000,4.724783705925279e-07,cent_addition_c308964b9811,0.5959400534629822,0.8346213102340698,0.5875245332717896,1.0,100.0,100.0,0.8760144278472207,1.0,0.8723404255319149,0.9999579601607591,,
fede_addition_ba7f28aec253,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,456,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,2000.0141743444365,7100.001771793053,7100.001771793053,True,100.0,100.0,49999.909638554294,f,49999.909638554294,50000,1.8072321801950345e-06,cent_addition_c308964b9811,0.6029338836669922,0.8299741148948669,0.5928088426589966,1.0,100.0,100.0,0.8756768911262541,1.0,0.8723404255319149,0.9999763724618499,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,5000.0,5000,0.0,cent_addition_df5bf7892708,0.02048577554523945,0.9998184442520142,0.01985415816307068,0.9599210619926453,0.3036283552646637,0.3036283552646637,0.9994471372969709,0.9719417691230774,1.0,0.999932880654338,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,10000.0,10000,0.0,cent_addition_df5bf7892708,0.04706692323088646,0.9989088177680969,0.04647925868630409,0.8897829055786133,33.50539016723633,28.859874725341797,0.9962720949019066,0.922839879989624,0.9393939393939394,0.9992622166353556,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,15000.0,15000,0.0,cent_addition_df5bf7892708,0.09745514392852783,0.9952554106712341,0.096860371530056,1.0,100.0,100.0,0.987324560029555,1.0,0.9722222222222222,0.9972193486482207,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,20000.0,20000,0.0,cent_addition_df5bf7892708,0.1587841957807541,0.9874376654624939,0.1578737199306488,1.0,100.0,100.0,0.9780606378434546,1.0,0.9523809523809523,0.9991287434516088,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,25000.0,25000,0.0,cent_addition_df5bf7892708,0.21194271743297577,0.9776075482368469,0.2082413136959076,1.0,100.0,100.0,0.9658567645307802,1.0,0.9545454545454546,0.9998454073858563,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,30000.0,30000,0.0,cent_addition_df5bf7892708,0.25658324360847473,0.9671941995620728,0.25090137124061584,1.0,100.0,100.0,0.9540154091253248,1.0,0.9545454545454546,0.9999368449022925,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,35000.0,35000,0.0,cent_addition_df5bf7892708,0.2927780747413635,0.957263708114624,0.2846218943595886,1.0,100.0,100.0,0.9451672908223858,1.0,0.9111111111111111,0.9999517034729537,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,40000.0,40000,0.0,cent_addition_df5bf7892708,0.3204819858074188,0.9487530589103699,0.3099806010723114,1.0,100.0,100.0,0.9392611461129546,1.0,0.9555555555555556,0.9999680316855547,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,45000.0,45000,0.0,cent_addition_df5bf7892708,0.3417198061943054,0.9417057633399963,0.3291795253753662,1.0,100.0,100.0,0.9348930351958261,1.0,0.9555555555555556,0.9999787191540643,,
fede_addition_bacb5988282e,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,K,50000.0,50000,0.0,cent_addition_df5bf7892708,0.3584689497947693,0.9358307719230652,0.34425976872444153,1.0,100.0,100.0,0.9316502554798637,1.0,0.9555555555555556,0.9999851458938901,,
