id,setup,mode,group,axis,point,x,step,train_acc,test_acc,train_loss,test_loss,weight_norm_layer1,weight_norm_layer2,weight_norm_total,weight_norm_first,weight_norm_last,ipr,coset_accuracy,coset_purity,grad_norm_layer1,grad_norm_layer2,circ_share_interaction,circ_share_marginal,circ_acc_interaction,circ_acc_marginal,circ_units,irrep_structure_u,irrep_structure_v,embed_ipr,mean_client_drift,client_weight_divergence
cent_addition_682a58600453,A',centralized,wd_grid,centralised,24,0.6806829765036615,136.1365953007323,97.58340059517982,36.57094788304707,0.0068881115534600995,0.009051535636558704,30.110741142129243,10.31731329720838,,,,0.11753746662378207,,,0.00012827135878831612,0.00010883089246136416,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,25,0.788450942241359,157.6901884482718,98.39899131755604,57.97794911482699,0.005833337416683426,0.007853057406102638,31.601309202631324,11.588238721165574,,,,0.1643127214537482,,,0.00015397573551288255,0.0001092597313102985,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,26,0.9132810864676338,182.65621729352677,99.34370904333771,82.77417713048092,0.004611567972315794,0.006464832163696037,33.327868896858405,13.060381234828334,,,,0.218493588343796,,,0.00018374971363161138,0.00010975646533506982,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,27,1.057874749351462,211.5749498702924,100.0,100.0,0.003388832332010304,0.004955610423719161,34.62052564968739,14.489794135302944,,,,0.2726473806081829,,,0.00019200174459041994,0.00010215313758284026,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,28,1.2253609561146632,245.07219122293264,100.0,100.0,0.002306560979345697,0.0033789088486877125,34.89031016009165,15.666825521254244,,,,0.32043968365751374,,,0.00015602479488017578,7.915090472234519e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,29,1.4193641295349506,283.8728259069901,100.0,100.0,0.0010529408695078984,0.0015525786988543075,35.20280784076374,17.03020838425429,,,,0.37579862118329566,,,0.00011435185626238531,5.250688276418047e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,30,1.6440825229149805,328.8165045829961,100.0,100.0,0.0004193198589261516,0.0006329302025242915,35.18368009396491,17.935161961767903,,,,0.4078793553399686,,,7.915256653941491e-05,3.592661436444414e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,31,1.9043790708168153,380.8758141633631,100.0,100.0,0.00021596435964534185,0.00034288574748788585,34.914472790063044,18.546281546736544,,,,0.42426726109574303,,,4.6854056775661194e-05,2.5979779709292082e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,32,2.205886623583225,441.177324716645,100.0,100.0,0.00010535202034987908,0.00017953563877003386,34.70604411288677,18.994785916259435,,,,0.43672148818283163,,,3.067356357146049e-05,3.5856406507223476e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,33,2.5551298429342286,511.02596858684575,100.0,100.0,5.0760538496819464e-05,9.270380414398817e-05,34.526468871973485,19.345805424584686,,,,0.44727605145950644,,,2.390959432631595e-05,5.4186515779449254e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,34,2.9596663964750576,591.9332792950115,100.0,100.0,2.658343655296474e-05,5.095002465409519e-05,34.35694079722914,19.57342976562218,,,,0.4572802512385784,,,1.9512961689616452e-05,4.6858264417371236e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,35,3.4282505065826254,685.6501013165251,100.0,100.0,1.4793473815078344e-05,2.9630283186169653e-05,34.206347242520536,19.698782965979202,,,,0.4654879522677895,,,1.7942711093230528e-05,4.9113939361714596e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,36,3.971022392889162,794.2044785778324,100.0,100.0,8.701144186804759e-06,1.822201358061337e-05,34.10276514528077,19.72631767579612,,,,0.4712670996168511,,,1.4544120947851696e-05,1.8452448020855507e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,37,4.599727707922418,919.9455415844836,100.0,100.0,5.970190875012605e-06,1.2629804239622905e-05,34.08260019054435,19.636489039303832,,,,0.47562248739237817,,,1.802683041256061e-05,5.210569851761122e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,38,5.327971714517541,1065.5943429035083,100.0,100.0,4.4267871386690606e-06,9.31738869370609e-06,34.16367131562113,19.429868854189724,,,,0.4796585348723056,,,1.8709570533436894e-05,6.188457302453374e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,39,6.171513705432102,1234.3027410864204,100.0,100.0,3.644670385788252e-06,7.581042865517542e-06,34.3795982893108,19.07762681615903,,,,0.483078152299293,,,2.137496590905783e-05,7.707385859876106e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,40,7.148608036442097,1429.7216072884194,100.0,100.0,2.7243046583577703e-06,6.119648581310899e-06,34.73605806457483,18.588820320516994,,,,0.4858584178354831,,,1.2946736100835052e-05,6.095611722218846e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,41,8.280399152918442,1656.0798305836884,100.0,100.0,2.141777982667325e-06,5.260115832599409e-06,35.30834555605531,17.91125561083179,,,,0.4882233810570082,,,9.460038967685782e-06,2.3782792340677583e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,42,9.59137915830921,1918.275831661842,100.0,100.0,1.902792058401647e-06,4.934189654181093e-06,36.09642036409328,17.077002740569185,,,,0.48941223840584164,,,1.0305147968319711e-05,5.0182098647654656e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,43,11.109917826367662,2221.9835652735323,100.0,100.0,1.6273900972822331e-06,4.71092149169125e-06,37.18071069974455,16.07554829780093,,,,0.48979504889095715,,,8.368957035192924e-06,3.8229125973292144e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,44,12.868876526657978,2573.7753053315955,100.0,100.0,1.5108518868071506e-06,4.761267759948653e-06,38.56927714237905,14.94656775445799,,,,0.48993505147192706,,,9.002649669924717e-06,6.781171146659162e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,45,14.90631934876457,2981.263869752914,100.0,100.0,1.3408540069216923e-06,4.9788711232257566e-06,40.24926530431472,13.758285634377739,,,,0.49144570078904376,,,9.0183143302866e-06,7.660907953413841e-05,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,46,17.266336814023152,3453.2673628046305,100.0,100.0,2.7093576561575748e-06,7.203143526151885e-06,42.18767091212931,12.579233661614957,,,,0.4928849156408681,,,2.8731979135700717e-05,0.0002524123149761767,,,,,,,,,,
cent_addition_682a58600453,A',centralized,wd_grid,centralised,47,20.000000000000004,4000.000000000001,100.0,100.0,5.375238288252127e-06,1.095840161724479e-05,44.36771774291992,11.462205886840819,,,,0.4923962354660034,,,5.764870002167278e-05,0.0005819913349114341,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,0,0.020000000000000004,4.000000000000001,4.815476179122926,0.999787412583828,0.010239689536392689,0.010347701124846936,16.551545791625976,0.9192753028869629,,,,0.02087048754096031,,,8.565517346141862e-06,0.0003424151643412188,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,1,0.02316646572509421,4.633293145018842,5.41968953186321,0.9965570119977797,0.010228719093383756,0.010353801351665352,16.633313152041094,0.968106450038538,,,,0.02098084968084724,,,9.057595087905244e-06,0.00034082277963961427,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,2,0.026834256709598235,5.366851341919647,6.119563928208313,0.9928151637750291,0.010216011773785979,0.010360867386440561,16.728026189665506,1.0246687048787377,,,,0.021108684717399167,,,9.627580194837405e-06,0.00033897828335907,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,3,0.031082744416064338,6.216548883212868,6.930244738948304,0.9884808938449863,0.010201292589589992,0.01036905213906217,16.83773450665778,1.0901860817832143,,,,0.021256759017036487,,,1.0287807217015309e-05,0.00033684176036590543,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,4,0.036003866657830896,7.200773331566179,7.869275199748285,0.9834604080561041,0.01018424301578111,0.010378532728616014,16.964812204925746,1.166076385105996,,,,0.02142827692640225,,,1.1052563551018577e-05,0.0003343669760313043,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,5,0.04170411714497507,8.340823428995014,8.95697604899539,0.9776450624585311,0.010164494097417561,0.010389514316263655,17.11200926199318,1.2539818906457074,,,,0.021626950114830342,,,1.1938398621005348e-05,0.00033150037570807737,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,6,0.04830685002171894,9.661370004343787,10.216885271157341,0.9709090122352434,0.010141618465398721,0.010402234544955964,17.282511040862552,1.3558048847023474,,,,0.021857077895341068,,,1.2964482010352098e-05,0.00032817992580129837,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,7,0.05595494926577091,11.190989853154182,11.676267461754588,0.9631064884042281,0.010115121088143506,0.010416968682056752,17.480007221674796,1.4737488297943289,,,,0.022123640262320755,,,1.4153018293871597e-05,0.000324333771353434,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,8,0.06481392071574335,12.96278414314867,13.366703836668785,0.9540686433592057,0.01008442855904411,0.010434035576163464,17.70877164685599,1.6103660478671176,,,,0.022432405659232504,,,1.552972754763086e-05,0.0003198786810939405,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,9,0.07507547363851208,15.015094727702415,15.324775653663897,0.9435998969859944,0.010048876687874233,0.01045380455703131,17.97375480761004,1.7686129528641665,,,,0.022790055808465055,,,1.7124401934662562e-05,0.0003147182463040027,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,10,0.0869616693420902,17.39233386841804,17.59285583544841,0.9314737042840094,0.010007696127628238,0.010476703427916062,18.28069097317683,1.9519140278999854,,,,0.023204330304653596,,,1.897155041115534e-05,0.00030874079451961877,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,11,0.10072972661052543,20.145945322105085,20.22002592510223,0.9174276529036882,0.009959995725754284,0.01050322772329081,18.63622228114658,2.164235931509497,,,,0.02368419410049022,,,2.1111145504646836e-05,0.00030181697292530217,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,12,0.1166775879510424,23.33551759020848,23.26313821690013,0.9011577845099319,0.009904743239499976,0.010533951432274877,19.048042474160532,2.4101733366423215,,,,0.024240031509438358,,,2.3589488324594364e-05,0.00029379694914273194,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,13,0.1351503671077244,27.03007342154488,26.788046047177566,0.8823120170851446,0.009840742998048144,0.010569539419831237,19.5250633934785,2.695048359968731,,,,0.024883870923594467,,,2.6460210524261744e-05,0.0002845071688390643,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,14,0.15654781736674986,31.30956347334997,30.871028868889493,0.8604825258296729,0.00976661002804856,0.01061076181452871,20.077607832355135,3.025025733160065,,,,0.02562964510962008,,,2.9785434896504815e-05,0.00027374659998913574,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,15,0.18133298226825592,36.26659645365118,35.60044294865638,0.8351969177813665,0.009680740082618823,0.010658510674221976,20.717632922596483,3.407246208464748,,,,0.0264934927155812,,,3.363711971889567e-05,0.0002612823825169164,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,16,0.21004221592733333,42.00844318546667,41.078633407591255,0.8059080091719037,0.009581274925238137,0.010713819290296796,21.45898888841031,3.849981085493506,,,,0.027494107513341345,,,3.8098615939984834e-05,0.0002468447891739019,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,17,0.2432967898051702,48.65935796103404,47.4241489827139,0.771981984300577,0.009466062117273097,0.010777884548226781,22.317718767016316,4.362811203193031,,,,0.028653142934157973,,,4.32664709044098e-05,0.00023012138860721226,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,18,0.2818163371023462,56.36326742046924,54.774307436670405,0.7326846796820627,0.0093326084389324,0.010852092828326998,23.31240558200833,4.9568342704171355,,,,0.029995680651683898,,,4.9252517649690245e-05,0.0002107502843054504,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,19,0.32643442571265496,65.28688514253099,63.28816713155015,0.6871656966553927,0.009178025935674025,0.010938050007199988,24.464574482344112,5.644905021755263,,,,0.03155077335256942,,,5.618629498735781e-05,0.00018831228311225087,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,20,0.3781165967381516,75.62331934763033,73.14996907203479,0.6344399986489679,0.008998969422502305,0.011037616209109338,25.799158549301538,6.4419133956209915,,,,0.03335207344028987,,,6.421785073928334e-05,0.00016232182383315682,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,21,0.43798125892118284,87.59625178423657,84.57312390413003,0.5733665948640928,0.008791564093739929,0.011152946059304874,27.34503835152283,7.365106754409663,,,,0.0354385612774291,,,7.352098879159164e-05,0.00013221646962972744,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,22,0.5073238911515597,101.46477823031195,96.4599370642099,1.967402079401185,0.008506643941464042,0.011190112375768177,29.046987170163444,8.398338468246676,,,,0.04061105312828203,,,8.508235596812718e-05,0.00010104609492703958,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,23,0.5876450767942016,117.52901535884033,97.03707495895547,17.949696238164947,0.0077383844463088354,0.010287380652327245,30.14856221620961,9.240819443763844,,,,0.07363191900236644,,,0.00010617717069653961,0.0001012461852668104,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,24,0.6806829765036615,136.1365953007323,97.7055872218193,36.4623597300337,0.00684849158318427,0.009241725475824763,31.424542243601987,10.216684775931965,,,,0.11188075687661203,,,0.00013061178581568863,0.00010147795456672153,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,25,0.788450942241359,157.6901884482718,98.4799405430413,57.90600894326269,0.005817707957555212,0.00803051873548916,32.902539622126504,11.347052314430986,,,,0.15618527645853175,,,0.00015891496949887033,0.00010174641834384756,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,26,0.9132810864676338,182.65621729352677,99.37689202680141,82.7446871692233,0.004623727280899018,0.006627549763689771,34.61453840269486,12.65638335630082,,,,0.20750423317659714,,,0.00019169920623424402,0.00010205738618840852,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,27,1.057874749351462,211.5749498702924,100.0,100.0,0.0034327270546959813,0.005117131388502984,35.925411326394745,13.941922199919196,,,,0.2579270058533168,,,0.00020135194611295459,9.63467524969787e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,28,1.2253609561146632,245.07219122293264,100.0,100.0,0.002386429400456678,0.0035666077364602954,36.2771857734045,15.029907855791237,,,,0.3006755602163213,,,0.00016337671865733353,7.919533362343024e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,29,1.4193641295349506,283.8728259069901,100.0,100.0,0.0011744784631976136,0.001770600084410553,36.684654306885264,16.290146976098924,,,,0.3501922061887149,,,0.00011938912839466842,5.93284457498905e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,30,1.6440825229149805,328.8165045829961,100.0,100.0,0.0005368107197038375,0.000832578935134627,36.86129466603655,17.120122973364282,,,,0.3786088013162835,,,8.138058118448259e-05,5.954805715619833e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,31,1.9043790708168153,380.8758141633631,100.0,100.0,0.00029485549384521684,0.0004865739476156847,36.87444532933768,17.673239236320267,,,,0.39276406882428677,,,4.574497381372232e-05,7.48626579080403e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,32,2.205886623583225,441.177324716645,100.0,100.0,0.00015657653937004566,0.000280762710848931,37.032971821373934,18.054543655558387,,,,0.4044172594744551,,,2.673576933103115e-05,8.388708918649005e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,33,2.5551298429342286,511.02596858684575,100.0,100.0,8.087712878620976e-05,0.00015922234906107894,37.2961570593887,18.335144218569738,,,,0.41532756500575724,,,1.8327699602097868e-05,9.181891966263415e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,34,2.9596663964750576,591.9332792950115,100.0,100.0,4.318607926365513e-05,9.238423069090868e-05,37.61629376709573,18.52709939342932,,,,0.4277416161433938,,,1.8668080674647113e-05,0.00011439704073382978,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,35,3.4282505065826254,685.6501013165251,100.0,100.0,2.2719803392362717e-05,5.327010062729299e-05,37.91069687612403,18.668830011424916,,,,0.4434426181934965,,,1.0129222696382349e-05,6.304923956476372e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,36,3.971022392889162,794.2044785778324,100.0,100.0,1.1728942646373483e-05,3.081608760294986e-05,38.171702998151815,18.778801717991914,,,,0.4598911303687859,,,9.198225900818783e-06,7.005835211581423e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,37,4.599727707922418,919.9455415844836,100.0,100.0,6.690298161039291e-06,1.9290733320923228e-05,38.39222296660657,18.860973206441628,,,,0.4716321380686536,,,1.3993221798902657e-05,0.00010206458921196095,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,38,5.327971714517541,1065.5943429035083,100.0,100.0,3.912045038681268e-06,1.25622951251396e-05,38.58135495760326,18.92671712806012,,,,0.4779188458817907,,,1.1193120473040248e-05,6.756394751691622e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,39,6.171513705432102,1234.3027410864204,100.0,100.0,2.4332823863590483e-06,8.775787556467074e-06,38.741925440536356,18.980635661803788,,,,0.48109776172739716,,,1.3044910583992654e-05,8.015638794445833e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,40,7.148608036442097,1429.7216072884194,100.0,100.0,1.876665426233586e-06,6.857857990308048e-06,38.88001851555747,19.025061438145222,,,,0.48309183847794684,,,2.2015686474992318e-05,0.00013972958476076393,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,41,8.280399152918442,1656.0798305836884,100.0,100.0,9.848004710525512e-07,5.10564464132341e-06,38.997009273201336,19.063603541314034,,,,0.48465460361858853,,,4.914935699590764e-06,3.413358113835387e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,42,9.59137915830921,1918.275831661842,100.0,100.0,9.386059800562517e-07,4.527103811107277e-06,39.096971922937804,19.09716508472251,,,,0.4860867038405656,,,1.9627188960054076e-05,0.00011732645869644767,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,43,11.109917826367662,2221.9835652735323,100.0,100.0,6.728851930304903e-07,3.968707514056846e-06,39.18355171602997,19.127157903267932,,,,0.48752336416850545,,,1.2143428128052967e-05,7.245824865272045e-05,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,44,12.868876526657978,2573.7753053315955,100.0,100.0,5.459569999693106e-07,3.6748837042494948e-06,39.25613619258758,19.15463641696218,,,,0.4890603461257551,,,1.8489037161856307e-05,0.0001079065909468509,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,45,14.90631934876457,2981.263869752914,100.0,100.0,6.043461521974737e-07,3.6356613339249956e-06,39.31563026929806,19.180048177748812,,,,0.49069767091238836,,,2.3190661272533476e-05,0.0001351272701139854,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,46,17.266336814023152,3453.2673628046305,100.0,100.0,3.7710702068683234e-07,3.3444381125426066e-06,39.35787655180604,19.204074302259585,,,,0.4922473104707935,,,1.7667748557856544e-05,0.00010477710490364263,,,,,,,,,,
cent_addition_6a81be1a0f38,A',centralized,wd_grid,centralised,47,20.000000000000004,4000.000000000001,100.0,100.0,1.3266951555124139e-06,4.254770374245698e-06,39.38435745239258,19.226634979248047,,,,0.49355992674827576,,,4.2560146539471705e-05,0.0002484113501850496,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,0,0.020000000000000004,124.00000000000003,100.0,0.3076514406129719,0.006306101474910974,0.013983960896730424,32.36382560729981,11.237455024719239,34.26380259311094,32.36382560729981,11.237455024719239,0.02238210313022137,,,0.00010715191368944941,0.000127770253457129,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,1,0.02316646572509421,143.6320874955841,100.0,0.3963192116506403,0.005859487052974341,0.014988863024034347,33.594027026601886,11.949033570202511,35.661699556037526,33.594027026601886,11.949033570202511,0.02305416575113119,,,9.536337531587333e-05,0.00011102501234234057,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,2,0.026834256709598235,166.37239159950906,100.0,0.4990251555838727,0.005342163168067952,0.016152864558497376,35.01899797736307,12.77327156943504,37.28091615998014,35.01899797736307,12.77327156943504,0.02383263153475241,,,8.170843680685289e-05,9.162860962513137e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,3,0.031082744416064338,192.7130153795989,100.0,0.6179918420785064,0.004742934865645131,0.01750115464110212,36.66957501186627,13.728005637362072,39.15649245781713,36.66957501186627,13.728005637362072,0.024734346579473387,,,6.589160355947838e-05,6.916130468821381e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,4,0.036003866657830896,223.22397327855157,100.0,0.7126035381450935,0.00440981170877044,0.01858326117583933,37.59874893656945,14.253306532144792,40.209968358377594,37.59874893656945,14.253306532144792,0.025577894498212468,,,5.586278229033012e-05,7.243303036060157e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,5,0.04170411714497507,258.56552629884544,100.0,0.8064971238534812,0.004155143393385759,0.019662363275485862,38.31786320351707,14.650761152907602,41.023519432801784,38.31786320351707,14.650761152907602,0.026481968424918092,,,4.725993503946456e-05,8.687033698625827e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,6,0.04830685002171894,299.5024701346574,100.0,0.9152562506094593,0.003860155153404424,0.020912312365752795,39.15083000440049,15.1111420953667,41.965874586864864,39.15083000440049,15.1111420953667,0.027529178306716955,,,3.7295056740694636e-05,0.00010359340544155587,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,7,0.05595494926577091,346.92068544777965,100.0,1.0723986169585955,0.003697638208055207,0.02183364987385743,39.69444578188191,15.384739098095864,42.57162088262099,39.69444578188191,15.384739098095864,0.028850713232389136,,,3.242080004378304e-05,0.00011208986273187757,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,8,0.06481392071574335,401.8463084376088,100.0,1.252350463870297,0.003514083949382558,0.02288269236127359,40.312080379926776,15.69399742560566,43.25928102934302,40.312080379926776,15.69399742560566,0.030384741898989542,,,2.6965856329204822e-05,0.00012155381856228296,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,9,0.07507547363851208,465.4679365587749,100.0,1.3791204931807604,0.0033844603016764596,0.02370829318548696,40.79857672710238,15.90349733297952,43.78864330828474,40.79857672710238,15.90349733297952,0.03222594657971279,,,2.4280966377643338e-05,0.0001243866181214033,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,10,0.0869616693420902,539.1623499209592,100.0,1.4947478010028932,0.0032590790477230874,0.02451599823040303,41.28743338648629,16.0981385033519,44.31480880735861,41.28743338648629,16.0981385033519,0.034337517212545215,,,2.1228423358478798e-05,0.00011938880833742482,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,11,0.10072972661052543,624.5243049852577,100.0,1.6293786030175053,0.0031470849892362733,0.025252271799779524,41.75534807856367,16.26033138203584,44.80968335659966,41.75534807856367,16.26033138203584,0.03671950109890136,,,1.8500476523397062e-05,0.00011318695717726514,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,12,0.1166775879510424,723.4010452964628,100.0,1.9348882493308186,0.003045482951785649,0.025925002237822414,42.22300241329575,16.397524433927153,45.295268627377695,42.22300241329575,16.397524433927153,0.03928494821640124,,,1.6378710456553398e-05,0.00011002424119331273,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,13,0.1351503671077244,837.9322760678913,100.0,2.4121474125537863,0.002954364613416232,0.026487665032506647,42.71067822876176,16.50700055032486,45.789567413133234,42.71067822876176,16.50700055032486,0.04189118904482027,,,1.2380537957985623e-05,7.422395851084388e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,14,0.15654781736674986,970.5964676738491,100.0,2.7552248948227858,0.0028730999615081123,0.026962981188054132,43.22416195016156,16.588346849486612,46.29798033785241,43.22416195016156,16.588346849486612,0.04453293916083575,,,2.4137563378123534e-05,0.00017825175461596237,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,15,0.18133298226825592,1124.2644900631867,100.0,3.1728598663803655,0.002796466766494847,0.027357751389861823,43.739528333211545,16.635566445085498,46.79626177695887,43.739528333211545,16.635566445085498,0.047589606095971834,,,1.9438269902297915e-05,0.00013822772820735728,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,16,0.21004221592733333,1302.2617387494665,100.0,3.7547276967146836,0.0027188175099692774,0.027649005872393276,44.28895096699976,16.655024636730083,47.31702946077629,44.28895096699976,16.655024636730083,0.05143881905013578,,,2.13011536854502e-05,0.00016546773423580769,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,17,0.2432967898051702,1508.440096792055,100.0,4.473427420939854,0.002656425380972864,0.028036702131028105,44.927492663689684,16.657924217220636,47.91624902840164,44.927492663689684,16.657924217220636,0.054544815655330064,,,9.189193328188947e-06,7.226129652558179e-05,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,18,0.2818163371023462,1747.2612900345466,100.0,5.011794905775706,0.002603971789857155,0.028353944754807323,45.53694783816596,16.611776705672956,48.472337270228586,45.53694783816596,16.611776705672956,0.058235158964556145,,,1.6956633756154626e-05,0.00013637137788131647,,,,,,,,,,
cent_addition_6c5606ee9d88,A',centralized,aprime_alpha,centralised,19,0.32643442571265496,2023.8934394184607,100.0,6.703819053007945,0.002532930234583923,0.028141282480642613,46.065250664985925,16.500818038338068,48.93144351803198,46.065250664985925,16.500818038338068,0.06514937781759643,,,1.1078446436962849e-05,8.291431920128705e-05,,,,,,,,,,
