setup,metric,n_crossed,n_memorised_not_crossed,rho_memo_vs_log_delay,p_memo_delay,n_memo,rho_memo_vs_log_tcross,rho_cross_vs_log_delay,p_cross_delay,n_cross,rho_cross_vs_log_tcross,auc_memo_crossed_vs_not
A',sharp_lambda_max,10,0,-0.6606060606060605,0.035690964924383985,10,-0.7212121212121211,-0.6,0.06666957276626378,10,-0.6727272727272726,
A',sharp_grad_norm,10,0,-0.6848484848484848,0.026579467044775346,10,-0.7212121212121211,-0.6848484848484848,0.026579467044775346,10,-0.7333333333333332,
A',sharp_lr_lambda,10,0,-0.6606060606060605,0.035690964924383985,10,-0.7212121212121211,-0.6,0.06666957276626378,10,-0.6727272727272726,
A',unit_fourier_sum_share,10,0,-0.4666666666666666,0.18082400812474403,10,-0.4787878787878787,-0.16363636363636364,0.6622065812731996,10,-0.2121212121212121,
A',unit_fourier_diff_share,10,0,-0.4666666666666666,0.18082400812474403,10,-0.4787878787878787,-0.16363636363636364,0.6622065812731996,10,-0.2121212121212121,
A',unit_fourier_marginal_share,10,0,0.38181818181818183,0.2872900976076061,10,0.406060606060606,0.34545454545454546,0.3404923092488453,10,0.3696969696969697,
A',unit_fourier_other_share,10,0,0.6606060606060605,0.035690964924383985,10,0.5757575757575757,-0.06666666666666665,0.8597869083267223,10,-0.13939393939393938,
A',unit_sum_freq_concentration,10,0,-0.7939393939393938,0.004200460758693554,10,-0.7575757575757575,-0.17575757575757575,0.638433778465894,10,-0.19999999999999998,
A',unit_n_distinct_sum_freqs,10,0,0.7920349407187459,0.004383947908282592,10,0.7305839539388431,0.8090398349558906,0.002934968142523158,10,0.8090398349558906,
A',fU_ipr,10,0,-0.8787878787878788,0.00028807879243805874,10,-0.8303030303030302,0.2727272727272727,0.45911670561306295,10,0.33333333333333326,
A',fU_dc_share,10,0,0.43030303030303024,0.22331670274622484,10,0.43030303030303024,-0.2121212121212121,0.5687643593672557,10,-0.2121212121212121,
A',fU_top1_share,10,0,-0.7818181818181817,0.005467453249489785,10,-0.7212121212121211,-0.309090909090909,0.39787452872244605,10,-0.18787878787878787,
A',fU_nfreq90,10,0,0.812776759390954,0.002670319179688234,10,0.7978634243562575,0.6608480480431908,0.03559121698671677,10,0.6230853024407228,
A',fU_freq_gini,10,0,-0.6727272727272726,0.030915270257528705,10,-0.6242424242424242,-0.6242424242424242,0.052807109010362105,10,-0.6,
A',fU_freq_eff_n,10,0,0.6727272727272726,0.030915270257528705,10,0.6242424242424242,0.6121212121212121,0.05948573304439052,10,0.5757575757575757,
A',fV_ipr,10,0,-0.8666666666666665,0.00048095570242900275,10,-0.8060606060606059,0.35757575757575755,0.32227933064762704,10,0.29696969696969694,
A',fV_dc_share,10,0,0.34545454545454546,0.3404923092488453,10,0.38181818181818183,-0.34545454545454546,0.3404923092488453,10,-0.33333333333333326,
A',fV_top1_share,10,0,-0.6121212121212121,0.05948573304439052,10,-0.5757575757575757,-0.2121212121212121,0.5687643593672557,10,-0.1515151515151515,
A',fV_nfreq90,10,0,0.8090398349558906,0.002934968142523158,10,0.7865665062071158,0.6511585959125265,0.039728330128062234,10,0.6511585959125265,
A',fV_freq_gini,10,0,-0.6969696969696969,0.022666709092861448,10,-0.6363636363636362,-0.3696969696969697,0.30454190304610657,10,-0.35757575757575755,
A',fV_freq_eff_n,10,0,0.6969696969696969,0.022666709092861448,10,0.6363636363636362,0.35757575757575755,0.32227933064762704,10,0.33333333333333326,
A',fout_ipr,10,0,-0.9151515151515152,3.739915293492999e-05,10,-0.8787878787878788,0.43030303030303024,0.22331670274622484,10,0.4787878787878787,
A',fout_dc_share,10,0,-0.6606060606060605,0.035690964924383985,10,-0.6242424242424242,-0.41818181818181815,0.23853901084453155,10,-0.32121212121212117,
A',fout_top1_share,10,0,-0.6121212121212121,0.05948573304439052,10,-0.6363636363636362,0.1515151515151515,0.6862259925357417,10,-0.01818181818181818,
A',fout_nfreq90,10,0,0.7977240352174655,0.003852270132428657,10,0.7977240352174655,0.4877382115949635,0.15841603004872365,10,0.4314607256416984,
A',fout_freq_gini,10,0,-0.6969696969696969,0.022666709092861448,10,-0.6969696969696969,-0.5151515151515151,0.1317261237554859,10,-0.4787878787878787,
A',fout_freq_eff_n,10,0,0.709090909090909,0.019158938629641697,10,0.6848484848484848,0.5151515151515151,0.1317261237554859,10,0.4787878787878787,
A',fin_uv_agree_strong,10,0,-0.7659609850368815,0.007506829694352314,10,-0.7234075969792769,0.49543369430686224,0.15064193432171558,10,0.4526184367741704,
A',fin_uvw_agree_strong,10,0,-0.6606060606060605,0.035690964924383985,10,-0.6363636363636362,0.49696992650327754,0.14911631521709875,10,0.4846990641204805,
A',fin_n_unique_freq_strong,10,0,0.6608480480431908,0.03559121698671677,10,0.6419666752419567,0.6031784888452876,0.06473637669560464,10,0.6237413918741043,
A',clock_share,10,0,-0.9030303030303028,8.218348948613115e-05,10,-0.8545454545454544,0.2606060606060606,0.4803270156665641,10,0.23636363636363633,
A',clock_nfreq90,10,0,0.8952152421134354,0.0001281628862662224,10,0.8828674456704912,0.830780403254297,0.001631786926769492,10,0.8496617760555311,
A',clock_top1_share,10,0,-0.7818181818181817,0.005467453249489785,10,-0.7818181818181817,-0.5393939393939393,0.11044794375727386,10,-0.5515151515151515,
A',clock_freq_gini,10,0,-0.8303030303030302,0.0016546757495779591,10,-0.7818181818181817,-0.5878787878787878,0.07436788792155065,10,-0.6121212121212121,
A',clock_key_jaccard_final,10,0,-0.2439069733276417,0.5101583843419945,10,-0.1890279043289223,0.43030303030303024,0.22331670274622484,10,0.49090909090909085,
A',clock_restricted_loss_tr,10,0,0.13939393939393938,0.7104747006336513,10,0.01818181818181818,-0.5393939393939393,0.11044794375727386,10,-0.5151515151515151,
A',clock_excluded_loss_tr,10,0,-0.4424242424242424,0.20861982232327245,10,-0.4424242424242424,-0.8181818181818182,0.002318817941149451,10,-0.8181818181818182,
A',clock_excluded_acc_tr,10,0,0.6242424242424242,0.052807109010362105,10,0.5757575757575757,0.43030303030303024,0.22331670274622484,10,0.406060606060606,
A',clock_restricted_loss_te,10,0,0.0303030303030303,0.9360791156591195,10,-0.07878787878787878,-0.6121212121212121,0.05948573304439052,10,-0.5272727272727272,
A',clock_excluded_loss_te,10,0,0.34545454545454546,0.3404923092488453,10,0.38181818181818183,0.3939393939393939,0.27053332338610575,10,0.43030303030303024,
A',clock_excluded_acc_te,10,0,-0.22424242424242422,0.546145926859035,10,-0.1515151515151515,0.8424242424242423,0.0011424970162036668,10,0.8666666666666665,
B,fn_loss_tr,14,6,-0.43295726621966935,0.12420599758726905,14,0.20242036451305656,-0.44047114877562843,0.13486929891980173,13,0.17056412284302613,0.4166666666666667
B,fn_acc_tr,14,6,0.5789073903160842,0.028402284233672474,14,-0.0707186205972552,0.6153426263329643,0.023277196002365202,13,-0.03872785760137537,0.6309523809523809
B,fn_margin_tr,14,6,0.3943496119070873,0.1667156806830922,14,-0.24422457022770952,0.39676027141621484,0.18433740972746807,13,-0.23933997882811733,0.35714285714285715
B,fn_entropy_tr,14,6,-0.36677271596952876,0.2020017217829499,14,0.22222235669368168,-0.416934522505175,0.16032639631054424,13,0.15405791740660424,0.42857142857142855
B,fn_loss_te,14,6,0.052396102281361254,0.861914579782261,14,0.23982412752090398,0.016811875907466734,0.9575973911808613,13,0.14855584892779697,0.03571428571428571
B,fn_acc_te,14,6,-0.019303827156290986,0.9489451401104532,14,-0.23982412752090398,0.02017425108896008,0.949125305271799,13,-0.13755171197018237,1.0
B,fn_margin_te,14,6,-0.0854883774064315,0.7762367109072026,14,-0.270627226468543,-0.05379800290389355,0.8647831492489108,13,-0.2035765337158699,0.9642857142857143
B,fn_entropy_te,14,6,-0.1296114109065252,0.6655203818427464,14,0.2486250129345151,-0.19165538534512078,0.5394425686676112,13,0.15955998588541156,0.16666666666666666
B,fn_gap_loss,14,6,0.052396102281361254,0.861914579782261,14,0.1958197004528482,0.016811875907466734,0.9575973911808613,13,0.093535164139724,0.03571428571428571
B,fn_gap_acc,14,6,0.052396102281361254,0.861914579782261,14,0.23982412752090398,0.016811875907466734,0.9575973911808613,13,0.14855584892779697,0.011904761904761904
B,fn_class_acc_gini,14,6,-0.027576895937558552,0.9271068967549785,14,0.2508252342879179,-0.07397225399285363,0.8147141446806174,13,0.1513068831672006,0.0
B,w_all_norm,14,6,0.005515379187511711,0.98540540782831,14,-0.1760177082722231,0.0437108773594135,0.8899922097660913,13,-0.12104550653376049,0.0
B,w_all_rel_norm,14,6,0.005515379187511711,0.98540540782831,14,-0.21122124992666771,0.0437108773594135,0.8899922097660913,13,-0.16506205436421884,0.0
B,w_all_dist_init,14,6,-0.0027576895937558555,0.9927024541847184,14,-0.12981305985076452,0.03362375181493347,0.9152905905848217,13,-0.06327378750628389,0.07142857142857142
B,w_all_rel_dist_init,14,6,-0.035849964718826115,0.9053134958712636,14,-0.1386139452643757,-0.0033623751814933467,0.9915164097115442,13,-0.07427792446389848,0.07142857142857142
B,w_all_cos_init,14,6,0.43295726621966935,0.12420599758726905,14,-0.4114413930863215,0.44719589913861507,0.1280954348373486,13,-0.4181572043893544,0.0
B,rep_between_within_tr,14,6,-0.35022657840699367,0.2251694801070531,14,-0.7216726039161148,-0.3160632670603746,0.30071078627084047,13,-0.6492440804992606,1.0
B,rep_nc1_tr,14,6,-0.20131134034417744,0.49845703297761557,14,0.3564358592512517,-0.1445821328042139,0.6452038426091657,13,0.7042647652873337,1.0
B,rep_eff_rank_te,14,6,0.11858065253150178,0.6927346777674169,14,0.022002213534027888,0.1008712554448004,0.7489141633461954,13,-0.2090786021946772,0.0
B,rep_pr_te,14,6,0.23440361546924773,0.42826965214563406,14,0.05060509112826414,0.22864151234154756,0.4617077248098969,13,-0.046767582069862,0.03571428571428571
B,rep_unit_gini_te,14,6,0.23440361546924773,0.42826965214563406,14,0.03520354165444462,0.22191676197856092,0.4754528021818859,13,0.10178826685793495,0.9761904761904762
B,rep_unit_pr_te,14,6,-0.3943496119070873,0.1667156806830922,14,0.0,-0.4034850217792016,0.17610764500436027,13,-0.07977999294270578,0.03571428571428571
B,rep_between_within_te,14,6,-0.35022657840699367,0.2251694801070531,14,-0.7216726039161148,-0.3160632670603746,0.30071078627084047,13,-0.6492440804992606,1.0
B,unit_interaction_share,14,6,-0.3915919223133314,0.17005792861257463,14,-0.5742577732381279,-0.4001226465977083,0.18019421308137734,13,-0.5997254641899951,0.8571428571428571
B,unit_frac_interacting,14,6,-0.4251516540437973,0.13216294959106445,14,-0.4779735682819384,-0.4377104377104377,0.13771406632984523,13,-0.5261707988980716,0.9642857142857143
B,add_share_a,14,6,-0.04688072309384954,0.8763484606559596,14,0.6270630857197947,-0.0504356277224002,0.8731749866060277,13,0.5281985739655003,0.03571428571428571
B,add_share_b,14,6,-0.03033458553131441,0.9198367863038672,14,0.4774480336884051,0.0067247503629866935,0.983033586695418,13,0.4181572043893544,0.023809523809523808
B,add_share_interaction,14,6,-0.0854883774064315,0.7762367109072026,14,0.2992301040627792,-0.13785738244122722,0.660852189055004,13,0.2283358418705027,1.0
B,add_acc_interaction_tr,14,6,-0.019303827156290986,0.9489451401104532,14,-0.11881195308375059,-0.1075960058077871,0.7326740284554152,13,-0.3026137663344012,0.21428571428571427
B,add_acc_additive_tr,14,6,0.2592228218130504,0.3789579933793146,14,0.46204648421458555,0.24881576343050762,0.4215743300184994,13,0.3548834168830705,0.07142857142857142
B,add_acc_no_a_tr,14,6,0.01380362513129212,0.9634821299321322,14,-0.2180616740088106,0.06902356902356903,0.8269466028490486,13,-0.22038567493112945,0.75
B,add_acc_no_b_tr,14,6,0.01380362513129212,0.9634821299321322,14,-0.3700440528634361,0.060606060606060615,0.8478296526757289,13,-0.3278236914600551,0.7261904761904762
B,add_acc_interaction_te,14,6,-0.2399189946567594,0.4170563143641498,14,-0.1386139452643757,-0.3093385166973879,0.31185376384787256,13,-0.2861075608979793,1.0
B,add_acc_additive_te,14,6,0.20429365194312335,0.4919346655152624,14,0.22797356828193832,0.10423363062629375,0.7407825349849702,13,0.12104550653376049,1.0
B,add_acc_no_a_te,14,6,-0.08824606700018738,0.7691840233021017,14,-0.2772278905287514,-0.05716037808538689,0.8564034969374108,13,-0.19532343099765895,1.0
B,add_acc_no_b_te,14,6,-0.1351267900940369,0.6520451478033623,14,-0.3102312108297932,-0.06388512844837359,0.8396837412910998,13,-0.2145806706734845,1.0
B,sharp_lambda_max,14,6,-0.3529842680007495,0.22120405076618627,14,0.07040708330888924,-0.35304939405680147,0.2433568913396409,13,0.08803309566091672,0.42857142857142855
B,sharp_grad_norm,14,6,-0.30334585531314406,0.29891247966073653,14,0.1584159374450008,-0.29588901597141454,0.33478509911130117,13,0.17606619132183343,0.3333333333333333
B,sharp_lr_lambda,14,6,-0.3529842680007495,0.22120405076618627,14,0.07040708330888924,-0.35304939405680147,0.2433568913396409,13,0.08803309566091672,0.42857142857142855
B,w_WE_fro,14,6,0.32540737206319087,0.26272737604498764,14,-0.22662279940048724,0.3261503926048546,0.2844049903565634,13,-0.3713896223194924,0.0
B,w_WE_spec,14,6,-0.0027576895937558555,0.9927024541847184,14,-0.36523674466486294,0.04034850217792016,0.8984160873337657,13,-0.3548834168830705,0.19047619047619047
B,w_WE_stable_rank,14,6,0.07721530862516394,0.7974837169051457,14,0.044004427068055775,0.08069700435584032,0.7981497271988399,13,-0.03576344511224741,0.023809523809523808
B,w_WE_eff_rank,14,6,0.3198919928756792,0.27152825817838977,14,0.33883408842402946,0.2790771400639478,0.36463694257537066,13,0.23383791034931004,0.25
B,w_WE_sv_gini,14,6,-0.23164592587549182,0.4339297579658391,14,-0.32123231759680715,-0.17820588461914735,0.5689366320948318,13,-0.21182963643408084,0.6666666666666666
B,w_WE_entry_gini,14,6,-0.24543437384427114,0.4059871815010093,14,-0.8470852210600737,-0.19165538534512078,0.5394425686676112,13,-0.8088040663846724,0.8571428571428571
B,w_WE_row_gini,14,6,-0.005515379187511711,0.98540540782831,14,0.22662279940048724,0.013449500725973387,0.9660733107627545,13,0.0577717190274766,0.5476190476190477
B,w_WE_row_pr,14,6,-0.04136534390633784,0.890816073863235,14,-0.23322346346069564,-0.013449500725973387,0.9660733107627545,13,-0.0577717190274766,0.4642857142857143
B,w_WE_dist_init,14,6,0.25094975303178285,0.39506422792664475,14,-0.17821792962562585,0.24209101306752098,0.43476486965986416,13,-0.3053648005738049,0.0
B,w_WE_rel_dist_init,14,6,0.25094975303178285,0.39506422792664475,14,-0.17821792962562585,0.24209101306752098,0.43476486965986416,13,-0.3053648005738049,0.0
B,w_WE_cos_init,14,6,0.43295726621966935,0.12420599758726905,14,-0.6534657419606282,0.48418202613504197,0.09471170253824326,13,-0.6877585598509118,0.0
B,w_WU_fro,14,6,0.03033458553131441,0.9198367863038672,14,-0.059405976541875294,-0.087421754718827,0.7816577313092679,13,-0.34663031416485957,0.0
B,w_WU_spec,14,6,-0.4357149558134252,0.12147081648600346,14,-0.34323453113083496,-0.48418202613504197,0.09471170253824326,13,-0.5309496082049039,0.023809523809523808
B,w_WU_stable_rank,14,6,0.5074148852510774,0.0636253334164935,14,0.5236526821098637,0.5278929034944554,0.06331810636132865,13,0.6685013201750863,0.6666666666666666
B,w_WU_eff_rank,14,6,0.5984186418450206,0.02197924960987743,14,0.4840486977486135,0.5951404071243224,0.03015710765839851,13,0.42090823862875804,0.5357142857142857
B,w_WU_sv_gini,14,6,-0.5984186418450206,0.02197924960987743,14,-0.5280531248166693,-0.5951404071243224,0.03015710765839851,13,-0.3878958277559143,0.4880952380952381
B,w_WU_entry_gini,14,6,0.2619805114068063,0.3736643303265483,14,-0.04180420571465299,0.3799483955087482,0.20590396166873065,13,0.18156825980064076,0.7023809523809523
B,w_WU_row_gini,14,6,0.20131134034417744,0.49845703297761557,14,-0.06600664060208367,0.3093385166973879,0.31185376384787256,13,0.11829447229435683,0.9880952380952381
B,w_WU_row_pr,14,6,-0.20131134034417744,0.49845703297761557,14,0.06600664060208367,-0.3093385166973879,0.31185376384787256,13,-0.11829447229435683,0.011904761904761904
B,w_WU_dist_init,14,6,-0.016546137562535132,0.956232202222304,14,-0.07040708330888924,-0.14121975762272057,0.6530127251929092,13,-0.3603854853618778,0.023809523809523808
B,w_WU_rel_dist_init,14,6,-0.016546137562535132,0.956232202222304,14,-0.07040708330888924,-0.14121975762272057,0.6530127251929092,13,-0.3603854853618778,0.023809523809523808
B,w_WU_cos_init,14,6,0.4495034037822044,0.10838286651008847,14,-0.05500553383506972,0.46400777504608187,0.1121169801085988,13,-0.05502068478807295,0.15476190476190477
B,w_WQ_fro,14,6,-0.13788447968779277,0.64534198768667,14,-0.16281638015180636,-0.11768313135226714,0.708494230114357,13,-0.19532343099765895,0.4880952380952381
B,w_WQ_spec,14,6,-0.1847652027816423,0.5353127495849115,14,-0.1914192577460426,-0.1714811342561607,0.583910235078812,13,-0.2310868761099064,0.75
B,w_WQ_stable_rank,14,6,0.4715649205322513,0.08943604812409199,14,0.10561062496333386,0.4875444013165352,0.09199456767097462,13,0.04126551359105471,0.011904761904761904
B,w_WQ_eff_rank,14,6,0.28128433856309726,0.33768100604773976,14,-0.41804205714652987,0.349687018875308,0.24829242782004468,13,-0.48418202613504197,0.0
B,w_WQ_sv_gini,14,6,-0.24819206343802697,0.4005073122081365,14,0.4114413930863215,-0.27571476488245444,0.3707626503841096,13,0.46492478645921637,1.0
B,w_WQ_entry_gini,14,6,0.03033458553131441,0.9198367863038672,14,0.38063829413868244,0.030261376633440123,0.9237396979759902,13,0.35213238264366686,0.14285714285714285
B,w_WQ_row_gini,14,6,0.07169992943765223,0.8117178116012571,14,-0.022002213534027888,0.030261376633440123,0.9237396979759902,13,0.05502068478807295,0.6071428571428571
B,w_WQ_row_pr,14,6,-0.03033458553131441,0.9198367863038672,14,0.011001106767013944,0.016811875907466734,0.9575973911808613,13,-0.06877585598509119,0.32142857142857145
B,w_WQ_dist_init,14,6,-0.13788447968779277,0.64534198768667,14,-0.16281638015180636,-0.11768313135226714,0.708494230114357,13,-0.19532343099765895,0.5476190476190477
B,w_WQ_rel_dist_init,14,6,-0.13788447968779277,0.64534198768667,14,-0.16941704421201473,-0.11768313135226714,0.708494230114357,13,-0.2035765337158699,0.5238095238095238
B,w_WQ_cos_init,14,6,0.10754989415647834,0.7202777629998103,14,-0.9218927470757685,0.07397225399285363,0.8147141446806174,13,-0.9270985386790292,0.0
B,w_WK_fro,14,6,0.07721530862516394,0.7974837169051457,14,0.7172721612093091,0.12440788171525381,0.6925027130077692,13,0.70151373104793,0.0
B,w_WK_spec,14,6,0.06894223984389639,0.8188542672228538,14,0.7920796872250039,0.04034850217792016,0.8984160873337657,13,0.7675385527936177,0.30952380952380953
B,w_WK_stable_rank,14,6,-0.08824606700018738,0.7691840233021017,14,-0.4774480336884051,-0.0067247503629866935,0.983033586695418,13,-0.38239375927710695,0.0
B,w_WK_eff_rank,14,6,0.1957959611566657,0.5106176562529838,14,-0.44004427068055774,0.21855438679706754,0.48239210338528815,13,-0.46767582069862007,0.0
B,w_WK_sv_gini,14,6,-0.228888236281736,0.4396251367633437,14,0.48844914045541904,-0.25554051379349435,0.4085756433460195,13,0.5006882315714638,1.0
B,w_WK_entry_gini,14,6,0.15167292765657203,0.6121872582815401,14,-0.3674369660182657,0.2151920116155742,0.4893752623608222,13,-0.374140656558896,0.75
B,w_WK_row_gini,14,6,0.43295726621966935,0.12420599758726905,14,0.3916394009056964,0.5211681531314687,0.06760755770033998,13,0.5199454712472893,0.14285714285714285
B,w_WK_row_pr,14,6,-0.39986499109459905,0.16015468302379132,14,-0.4422444920339605,-0.44719589913861507,0.1280954348373486,13,-0.5034392658108675,0.7738095238095238
B,w_WK_dist_init,14,6,0.07721530862516394,0.7974837169051457,14,0.6908695049684758,0.12440788171525381,0.6925027130077692,13,0.70151373104793,0.0
B,w_WK_rel_dist_init,14,6,0.035849964718826115,0.9053134958712636,14,0.7084712757956979,0.07733462917434697,0.8064232480101314,13,0.6905095940903155,0.0
B,w_WK_cos_init,14,6,0.2923150969381207,0.31797794204841734,14,-0.18481859368583423,0.252178138612001,0.4150507974300989,13,-0.2035765337158699,0.0
B,w_WV_fro,14,6,0.15167292765657203,0.6121872582815401,14,-0.0770077473690976,0.13113263207824052,0.6766202423110491,13,-0.27510342394036474,0.011904761904761904
B,w_WV_spec,14,6,0.027576895937558552,0.9271068967549785,14,-0.18481859368583423,-0.013449500725973387,0.9660733107627545,13,-0.3548834168830705,0.35714285714285715
B,w_WV_stable_rank,14,6,0.2178574779067126,0.46275390325437427,14,0.3102312108297932,0.24209101306752098,0.43476486965986416,13,0.35213238264366686,0.0
B,w_WV_eff_rank,14,6,0.4108957494696224,0.1475242947517453,14,0.30583076812298765,0.38331077069024155,0.20147718906451006,13,0.19257239675825533,0.14285714285714285
B,w_WV_sv_gini,14,6,-0.4108957494696224,0.1475242947517453,14,-0.17381748691882032,-0.38331077069024155,0.20147718906451006,13,-0.027510342394036474,0.8452380952380952
B,w_WV_entry_gini,14,6,-0.4053803702821107,0.153757801066818,14,-0.4202422784999326,-0.4875444013165352,0.09199456767097462,13,-0.5612109848383442,0.8809523809523809
B,w_WV_row_gini,14,6,-0.08824606700018738,0.7691840233021017,14,0.23102324210729278,-0.09750888026330706,0.7570682082888001,13,0.2255848076310991,1.0
B,w_WV_row_pr,14,6,0.08824606700018738,0.7691840233021017,14,-0.23102324210729278,0.09750888026330706,0.7570682082888001,13,-0.2255848076310991,0.0
B,w_WV_dist_init,14,6,0.2178574779067126,0.46275390325437427,14,0.030803098947639045,0.16811875907466733,0.5914516327968079,13,-0.21182963643408084,0.07142857142857142
B,w_WV_rel_dist_init,14,6,0.1847652027816423,0.5353127495849115,14,0.022002213534027888,0.13113263207824052,0.6766202423110491,13,-0.22283377339169547,0.07142857142857142
B,w_WV_cos_init,14,6,0.30058816571938823,0.30361857241802004,14,-0.6468650779004199,0.33623751814933467,0.2685945102113957,13,-0.616231669626417,0.0
B,w_WO_fro,14,6,0.09376144618769908,0.7551259117521589,14,-0.1386139452643757,0.06388512844837359,0.8396837412910998,13,-0.35213238264366686,0.0
B,w_WO_spec,14,6,-0.36401502637577293,0.20575886885522998,14,-0.510451353989447,-0.4102097721421883,0.1681041643190737,13,-0.5969744299505915,0.42857142857142855
B,w_WO_stable_rank,14,6,0.457776472563472,0.10099411626897854,14,0.6292633070731974,0.4371087735941351,0.13833900181740152,13,0.5694640875565551,0.0
B,w_WO_eff_rank,14,6,0.4246841974384017,0.13264960624047112,14,0.39603984361250194,0.36313651960128146,0.22888806156013808,13,0.2723523897009611,0.03571428571428571
B,w_WO_sv_gini,14,6,-0.3915919223133314,0.17005792861257463,14,-0.36963718737166845,-0.36313651960128146,0.22888806156013808,13,-0.21182963643408084,0.9642857142857143
B,w_WO_entry_gini,14,6,0.3336804408444585,0.24983515833869702,14,0.43344360662034936,0.25554051379349435,0.4085756433460195,13,0.3081158348132085,0.34523809523809523
B,w_WO_row_gini,14,6,-0.008273068781267566,0.978109360319169,14,0.2354236848140984,-0.0504356277224002,0.8731749866060277,13,0.29436066361619023,1.0
B,w_WO_row_pr,14,6,0.049638412687605396,0.8691270591753919,14,-0.23102324210729278,0.0504356277224002,0.8731749866060277,13,-0.327373074489034,0.0
B,w_WO_dist_init,14,6,0.019303827156290986,0.9489451401104532,14,-0.0374037630078474,-0.02017425108896008,0.949125305271799,13,-0.19807446523706262,0.20238095238095238
B,w_WO_rel_dist_init,14,6,0.019303827156290986,0.9489451401104532,14,-0.0374037630078474,-0.02017425108896008,0.949125305271799,13,-0.19807446523706262,0.20238095238095238
B,w_WO_cos_init,14,6,0.39986499109459905,0.16015468302379132,14,-0.5170520180496553,0.3732236451457615,0.21492765620852944,13,-0.607978566908206,0.0
B,w_Win_fro,14,6,0.011030758375023422,0.9708148109047374,14,-0.30143032541618203,0.19165538534512078,0.5394425686676112,13,-0.1100413695761459,0.0
B,w_Win_spec,14,6,-0.11030758375023421,0.7133626991616154,14,-0.3916394009056964,-0.04707325254090685,0.8815782578382829,13,-0.2310868761099064,0.8928571428571429
B,w_Win_stable_rank,14,6,0.2923150969381207,0.31797794204841734,14,0.30143032541618203,0.252178138612001,0.4150507974300989,13,0.12654757501256778,0.0
B,w_Win_eff_rank,14,6,0.25094975303178285,0.39506422792664475,14,0.17821792962562585,0.13113263207824052,0.6766202423110491,13,-0.08803309566091672,0.03571428571428571
B,w_Win_sv_gini,14,6,-0.25094975303178285,0.39506422792664475,14,-0.18261837233243147,-0.13113263207824052,0.6766202423110491,13,0.049518616309265656,0.9642857142857143
B,w_Win_entry_gini,14,6,-0.2840420281568531,0.33269599312788245,14,-0.22442257804708443,-0.28243951524544114,0.3585625857845685,13,-0.3163689375314194,1.0
B,w_Win_row_gini,14,6,0.1957959611566657,0.5106176562529838,14,-0.22002213534027887,0.18156825980064073,0.5615056064600161,13,-0.2558461842645392,1.0
B,w_Win_row_pr,14,6,-0.23440361546924773,0.42826965214563406,14,0.12321239579055618,-0.2252791371600542,0.46855784872048767,13,0.19257239675825533,0.0
B,w_Win_dist_init,14,6,0.011030758375023422,0.9708148109047374,14,-0.29042921864916815,0.13785738244122722,0.660852189055004,13,-0.1045393010973386,0.4642857142857143
B,w_Win_rel_dist_init,14,6,0.011030758375023422,0.9708148109047374,14,-0.30143032541618203,0.13785738244122722,0.660852189055004,13,-0.11829447229435683,0.4642857142857143
B,w_Win_cos_init,14,6,0.26749589059431794,0.3631909057996114,14,-0.18921903639263982,0.21182963643408084,0.4964017810784912,13,-0.17331515708242978,0.023809523809523808
B,w_Wout_fro,14,6,0.11306527334399008,0.7064668691070703,14,0.23322346346069564,0.1714811342561607,0.583910235078812,13,0.3493813484042632,0.0
B,w_Wout_spec,14,6,0.03860765431258197,0.8980613046720034,14,0.0770077473690976,0.08405937953733367,0.7898943125843485,13,0.27510342394036474,0.9166666666666666
B,w_Wout_stable_rank,14,6,-0.055153791875117104,0.8547115099217121,14,0.16281638015180636,-0.0941465050818137,0.7652439605916248,13,-0.030261376633440123,0.0
B,w_Wout_eff_rank,14,6,0.22613054668798016,0.44535551840536725,14,0.044004427068055775,0.14121975762272057,0.6530127251929092,13,-0.20082549947646627,0.0
B,w_Wout_sv_gini,14,6,-0.22613054668798016,0.44535551840536725,14,-0.07040708330888924,-0.17820588461914735,0.5689366320948318,13,0.16231102012481516,1.0
B,w_Wout_entry_gini,14,6,-0.38607654312581974,0.17686628262544504,14,-0.5544557810575028,-0.39003552105322825,0.19279385235392227,13,-0.4896840946138492,0.9285714285714286
B,w_Wout_row_gini,14,6,-0.2592228218130504,0.3789579933793146,14,-0.5060509112826415,-0.29588901597141454,0.33478509911130117,13,-0.7042647652873337,0.9166666666666666
B,w_Wout_row_pr,14,6,0.2592228218130504,0.3789579933793146,14,0.4928495831622247,0.29588901597141454,0.33478509911130117,13,0.6877585598509118,0.09523809523809523
B,w_Wout_dist_init,14,6,0.11306527334399008,0.7064668691070703,14,0.24202434887430674,0.1714811342561607,0.583910235078812,13,0.3603854853618778,0.03571428571428571
B,w_Wout_rel_dist_init,14,6,0.11306527334399008,0.7064668691070703,14,0.24202434887430674,0.1714811342561607,0.583910235078812,13,0.3603854853618778,0.03571428571428571
B,w_Wout_cos_init,14,6,0.19028058196915404,0.5229037879249068,14,-0.17161726556541748,0.1714811342561607,0.583910235078812,13,-0.18982136251885168,0.3333333333333333
B,rep_dead_frac_te,14,6,,,14,,-0.18885257457751056,0.5455378478509413,13,-0.0772578714180725,0.5
B,attn_to_a_mean,14,6,0.6976954672202313,0.004215473657998912,14,0.41804205714652987,0.7060987881136029,0.005422814492160979,13,0.4099041016711435,0.023809523809523808
