setup,axis,family,cell,phase,metric,n,median,q25,q75
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_dev_pair_cos,18,-0.050559558035233855,-0.0512405826176758,-0.05022082306875719
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_dev_eff_rank_frac,18,0.9822348346512426,0.9803317190891326,0.987605864913748
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_coherence,18,0.009532897956597359,0.00675034715724024,0.009992544767740174
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_key_n,18,41.0,41.0,42.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_dev_key_share,18,0.8560314963645953,0.855623144805287,0.873110691020895
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_dev_key_share_uniform,18,0.8541666666666666,0.8541666666666666,0.875
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_dev_key_over_uniform,18,1.0014883901049225,0.9994069225783294,1.001825998423084
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_key_agreement,18,9.204324889769791e-29,7.751979014487602e-29,1.6861476439912224e-28
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_neuron_freq_agree,18,1.0,0.9970703125,1.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.1 fedavg,delay_or_stalled,cli_n,19,20.0,20.0,20.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.1 fedavg,delay_or_stalled,cli_agg_gap,19,0.00041477606156971276,0.00035444332071217814,0.0004905046771408599
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.1 fedavg,delay_or_stalled,cli_rel_spread,19,0.007233033398002963,0.006142096697721635,0.008616566819674844
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.1 fedavg,delay_or_stalled,cli_cos_global_mean,19,0.9999737372398707,0.9999627698696418,0.9999810825454005
